Pneu Marcação;Placa;Centro de custo;Data;Conferente;Modelo Pneu;Calibragem Ideal;Calibragem Encontrada;Calibragem Realizada;Dispersão;Sulco Mín.;1º Sulco;2º Sulco;3º Sulco;4º Sulco;Alinhamento;Laudo.;Observação;Eixo;Posição
851;MSK1955;ENTREGA;02/10/2020 08:11:25;JOÃO TARCISIO DA SILVEIRA;HDR2 - 275;120;-;-;-;2;8,09;6,91;4,92;0;Divergente;Pneu OK;-;2;Esquerdo interno
67;ODA4961;ENTREGA;02/10/2020 08:07:12;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;7,18;6,31;6,02;4,38;Divergente;Pneu OK;-;1;Direito
123;ODA4961;ENTREGA;02/10/2020 08:07:12;JOÃO TARCISIO DA SILVEIRA;FR01 - 275;125;-;-;-;2;16,96;16;15,8;16,01;Divergente;Pneu OK;-;2;Esquerdo externo
68;ODA4961;ENTREGA;02/10/2020 08:07:12;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;8,68;7,74;8;9;Divergente;Pneu OK;-;1;Esquerdo
535;ODA4961;ENTREGA;02/10/2020 08:07:12;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;16,82;16,02;16,23;16,22;Divergente;Pneu OK;-;2;Esquerdo interno
299;ODA4961;ENTREGA;02/10/2020 08:07:12;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;14,49;13,59;14,82;0;Divergente;Pneu OK;-;2;Direito interno
581;ODA4961;ENTREGA;02/10/2020 08:07:12;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;13,81;13,72;13,9;13,76;Divergente;Pneu OK;-;-;Estepe
98;ODA4961;ENTREGA;02/10/2020 08:07:12;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;14,74;12,67;13,87;0;Divergente;Pneu OK;-;2;Direito externo
202;ODA4964;ENTREGA;02/10/2020 08:04:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;7,94;8,35;7,06;7,74;Divergente;Pneu OK;-;1;Direito
279;ODA4964;ENTREGA;02/10/2020 08:04:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;15,93;14,85;15,65;0;Divergente;Pneu OK;-;2;Esquerdo interno
320;ODA4964;ENTREGA;02/10/2020 08:04:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;15,93;14,93;15,33;0;Divergente;Pneu OK;-;2;Direito interno
476;ODA4964;ENTREGA;02/10/2020 08:04:08;JOÃO TARCISIO DA SILVEIRA;HSR2 - 295;120;-;-;-;2;10,8;10,24;10,76;11,34;Divergente;Pneu OK;-;-;Estepe
152;ODA4964;ENTREGA;02/10/2020 08:04:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;15,6;13,84;15,68;0;Divergente;Pneu OK;-;2;Esquerdo externo
203;ODA4964;ENTREGA;02/10/2020 08:04:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;8,04;7,96;7,8;5,71;Divergente;Pneu OK;-;1;Esquerdo
282;ODA4964;ENTREGA;02/10/2020 08:04:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;15,73;15,02;15,59;0;Divergente;Pneu OK;-;2;Direito externo
539;MSK1954;ENTREGA;02/10/2020 08:01:10;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;6,33;5,65;5,86;5,7;Divergente;Pneu OK;-;1;Esquerdo
387;MSK1954;ENTREGA;02/10/2020 08:01:10;JOÃO TARCISIO DA SILVEIRA;XZE2+ - 275;120;-;-;-;2;8,5;8,31;8,56;10,32;Divergente;Pneu OK;-;-;Estepe
47;MSK1954;ENTREGA;02/10/2020 08:01:10;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;7,7;4,19;3,86;0;Divergente;Pneu OK;-;2;Esquerdo interno
472;MSK1954;ENTREGA;02/10/2020 08:01:10;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;8,09;6,18;3,97;0;Divergente;Pneu OK;-;2;Direito externo
54;MSK1954;ENTREGA;02/10/2020 08:01:10;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;7,55;4,28;7,14;0;Divergente;Pneu OK;-;2;Esquerdo externo
475;MSK1954;ENTREGA;02/10/2020 08:01:10;JOÃO TARCISIO DA SILVEIRA;M729 - 275;123;-;-;-;2;7,35;3,06;7,38;0;Divergente;Pneu OK;-;2;Direito interno
545;MSK1954;ENTREGA;02/10/2020 08:01:10;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;8,64;7,69;7,04;6,71;Divergente;Pneu OK;-;1;Direito
589;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;9,3;8,26;8,5;9,91;Divergente;Pneu OK;-;1;Direito
100;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;13,72;11,61;13,94;0;Divergente;Pneu OK;-;2;Esquerdo externo
711;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;12,55;11,56;11,19;12,45;Divergente;Pneu OK;-;3;Direito externo
385;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;6,67;6,69;7,02;7,66;Divergente;Pneu OK;-;-;Estepe
710;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;12,88;11,56;11,21;12,17;Divergente;Pneu OK;-;3;Direito interno
591;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;9,9;8,56;8,8;9,15;Divergente;Pneu OK;-;1;Esquerdo
187;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;12,96;11,32;13,28;0;Divergente;Pneu OK;-;2;Direito interno
284;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;13,98;11,56;13,76;0;Divergente;Pneu OK;-;2;Esquerdo interno
860;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;HSR2 - 275;120;-;-;-;2;5,6;5,06;5,23;6,14;Divergente;Pneu OK;-;3;Esquerdo externo
283;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;11,38;11,2;10,34;0;Divergente;Pneu OK;-;2;Direito externo
864;MQO8751;ENTREGA;02/10/2020 07:55:16;JOÃO TARCISIO DA SILVEIRA;HSU1 - 275;120;-;-;-;2;6,01;4,79;4,55;6,71;Divergente;Pneu OK;-;3;Esquerdo interno
162;ODA4963;ENTREGA;02/10/2020 07:51:49;JOÃO TARCISIO DA SILVEIRA;CITYMAX PLUS - 275;120;-;-;-;2;16,03;16,47;16,41;0;Divergente;Pneu OK;-;2;Esquerdo interno
547;ODA4963;ENTREGA;02/10/2020 07:51:49;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;7,69;6,82;6,89;8,03;Divergente;Pneu OK;-;1;Direito
161;ODA4963;ENTREGA;02/10/2020 07:51:49;JOÃO TARCISIO DA SILVEIRA;CITYMAX PLUS - 275;120;-;-;-;2;16,52;16,6;14,84;0;Divergente;Pneu OK;-;2;Esquerdo externo
543;ODA4963;ENTREGA;02/10/2020 07:51:49;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;7,02;5,95;5,97;6,23;Divergente;Pneu OK;-;1;Esquerdo
200;ODA4963;ENTREGA;02/10/2020 07:51:49;JOÃO TARCISIO DA SILVEIRA;CITYMAX PLUS - 275;120;-;-;-;2;16,64;16,53;16,05;0;Divergente;Pneu OK;-;2;Direito externo
199;ODA4963;ENTREGA;02/10/2020 07:51:49;JOÃO TARCISIO DA SILVEIRA;CITYMAX PLUS - 275;120;-;-;-;2;16,85;16,54;16,64;0;Divergente;Pneu OK;-;2;Direito interno
53;ODA4963;ENTREGA;02/10/2020 07:51:49;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;10,44;7,65;7,85;7,81;Divergente;Pneu OK;-;-;Estepe
1355;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;6,3;6,03;5,3;3,62;Divergente;Pneu OK;-;1;Esquerdo
1349;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,16;4,9;5,29;7,6;Divergente;Pneu OK;-;2;Esquerdo interno
353;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;HSR2 - 275;120;-;-;-;2;13,49;12,29;12,22;14,3;Divergente;Pneu OK;-;-;Estepe
1352;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;6,2;3;3,02;6,86;Divergente;Pneu OK;-;3;Direito externo
1356;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,97;7,86;7,02;6,71;Divergente;Pneu OK;-;1;Direito
1348;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;8,53;5,75;5,67;8,02;Divergente;Pneu OK;-;2;Direito externo
1350;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,86;4,93;4,5;5,15;Divergente;Pneu OK;-;2;Esquerdo externo
1354;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;6,65;3,48;4,2;7,36;Divergente;Pneu OK;-;3;Esquerdo externo
1347;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;5,97;5,1;5,33;7,49;Divergente;Pneu OK;-;2;Direito interno
1353;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;6,23;4,15;4,86;5,03;Divergente;Pneu OK;-;3;Esquerdo interno
1351;QRL9J51;ENTREGA;02/10/2020 07:45:10;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,49;4,3;4,6;6,28;Divergente;Pneu OK;-;3;Direito interno
1279;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;4,87;4,12;4,23;7,67;Divergente;Pneu OK;-;3;Direito externo
1274;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;6,32;3,57;4,26;7,33;Divergente;Pneu OK;-;2;Direito externo
1272;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,64;4,88;5,5;8,14;Divergente;Pneu OK;-;2;Esquerdo externo
893;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;HSR2 - 275;120;-;-;-;2;5,79;4,23;3,6;5,53;Divergente;Pneu OK;-;-;Estepe
1270;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;6,26;5,35;5,86;3,8;Divergente;Pneu OK;-;1;Esquerdo
1273;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,53;4,49;4,59;5,54;Divergente;Pneu OK;-;2;Esquerdo interno
1271;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,63;7,62;7,76;6,92;Divergente;Pneu OK;-;1;Direito
1275;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,1;4,22;4,6;6,07;Divergente;Pneu OK;-;2;Direito interno
1278;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,36;5,32;5,4;6,62;Divergente;Pneu OK;-;3;Direito interno
1276;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;6,52;5,52;7,03;9,85;Divergente;Pneu OK;-;3;Esquerdo externo
1277;QRL9I61;ENTREGA;28/09/2020 07:43:38;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;8,48;5,38;5,22;6,89;Divergente;Pneu OK;-;3;Esquerdo interno
553;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;4,23;2,52;2,86;3,07;Divergente;Pneu OK;-;3;Esquerdo interno
31;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;4,33;2,96;4,64;0;Divergente;Pneu OK;-;3;Esquerdo externo
293;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;10,36;8,88;1,43;0;Divergente;Pneu OK;-;2;Esquerdo externo
620;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;14,6;12,86;12,36;14,4;Divergente;Pneu OK;-;3;Direito externo
857;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;HSR2 - 275;120;-;-;-;2;14,35;14,02;14,12;13,99;Divergente;Pneu OK;-;-;Estepe
1313;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;12,5;12,53;12,69;11,87;Divergente;Pneu OK;-;1;Direito
292;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;10,42;9,62;10,65;0;Divergente;Pneu OK;-;2;Direito interno
291;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;9,36;8,77;10,64;0;Divergente;Pneu OK;-;2;Direito externo
294;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;10,26;8,96;9,73;0;Divergente;Pneu OK;-;2;Esquerdo interno
1291;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;12,19;12,5;12,53;12,07;Divergente;Pneu OK;-;1;Esquerdo
619;PPY5042;ENTREGA;28/09/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;14,26;12,56;12,9;12,86;Divergente;Pneu OK;-;3;Direito interno
377;PPM8984;ENTREGA;28/09/2020 07:23:11;JOÃO TARCISIO DA SILVEIRA;X MULTI - 295;120;-;-;-;2;13,29;10,95;12,75;0;Divergente;Pneu OK;-;2;Direito externo
616;PPM8984;ENTREGA;28/09/2020 07:23:11;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;8,1;9,2;9,7;0;Divergente;Pneu OK;-;-;Estepe
790;PPM8984;ENTREGA;28/09/2020 07:23:11;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;14,59;10,69;10,4;0;Divergente;Pneu OK;-;2;Direito interno
556;PPM8984;ENTREGA;28/09/2020 07:23:11;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;12,24;12,7;12,44;11,99;Divergente;Pneu OK;-;1;Esquerdo
1209;PPM8984;ENTREGA;28/09/2020 07:23:11;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;13,43;13,54;13,63;13,35;Divergente;Pneu OK;-;1;Direito
618;PPM8984;ENTREGA;28/09/2020 07:23:11;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;9,37;7,01;7,6;0;Divergente;Pneu OK;-;2;Esquerdo externo
617;PPM8984;ENTREGA;28/09/2020 07:23:11;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;8,97;7,2;6,75;0;Divergente;Pneu OK;-;2;Esquerdo interno
1106;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;6,1;5,45;5,69;7,03;Convergente;Pneu OK;-;2;Direito interno
1236;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;12,76;12,89;12,93;12,63;Convergente;Pneu OK;-;2;Esquerdo interno
1435;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;13,65;14,75;13,52;13,75;Convergente;Pneu OK;-;3;Esquerdo interno
1133;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;13,12;12,88;13,22;13,52;Convergente;Pneu OK;-;2;Esquerdo externo
678;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;KMAX D - 295;120;-;-;-;2;5,06;5,07;4,98;5,21;Convergente;Pneu OK;-;1;Esquerdo interno
1054;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;4,59;3,92;4,02;4,78;Convergente;Pneu OK;-;3;Direito interno
871;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;6,82;4,67;4,76;6,21;Convergente;Pneu OK;-;1;Esquerdo externo
1150;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;4,87;5,71;6,89;7,5;Convergente;Pneu OK;-;2;Direito externo
920;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;7,88;8,54;7,02;5,87;Convergente;Pneu OK;-;-;Estepe
146;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;8,25;7,54;7,57;9,04;Convergente;Pneu OK;-;1;Direito interno
1434;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;13,53;14,65;14,66;13,6;Convergente;Pneu OK;-;3;Esquerdo externo
1052;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,79;9,31;9,39;10,86;Convergente;Pneu OK;-;1;Direito externo
1061;MRB6679;PUXADA;26/09/2020 07:37:00;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,09;7,67;8,63;10,95;Convergente;Pneu OK;-;3;Direito externo
1102;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;10,4;9,43;10,22;9,71;Convergente;Pneu OK;-;2;Direito externo
1107;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;5,91;5,76;4,86;4,44;Convergente;Pneu OK;-;1;Direito interno
1108;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;5,27;5,26;4,96;4,69;Convergente;Pneu OK;-;1;Direito externo
1147;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;8,96;7,92;6,56;7,58;Convergente;Pneu OK;-;3;Esquerdo interno
8;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;M736 - 295;123;-;-;-;2;10,7;10,33;9,06;10,49;Convergente;Pneu OK;-;2;Esquerdo externo
1146;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;7,87;6,67;6,62;8,15;Convergente;Pneu OK;-;3;Esquerdo externo
14;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;FR88 - 295;120;-;-;-;2;13,36;13,41;13,88;13,58;Convergente;Pneu OK;-;-;Estepe
158;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;KMAX EXTREME - 295;120;-;-;-;2;11,39;10,96;11;11,6;Convergente;Pneu OK;-;2;Direito interno
1166;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,47;8,37;8,65;6,77;Convergente;Pneu OK;-;1;Esquerdo interno
1165;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;6,48;6,25;7,08;5,18;Convergente;Pneu OK;-;1;Esquerdo externo
1155;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;9,96;7,45;6,6;8,91;Convergente;Pneu OK;-;3;Direito interno
1154;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,75;8,32;7,91;8,56;Convergente;Pneu OK;-;3;Direito externo
762;MRV5840;PUXADA;26/09/2020 07:29:57;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,7;9,62;9,86;8,07;Convergente;Pneu OK;-;2;Esquerdo interno
1382;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;11,05;11,58;11,44;10,21;Divergente;Pneu OK;-;1;Direito
753;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;7,18;6,16;6,06;0;Divergente;Pneu OK;-;3;Esquerdo interno
1025;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;14,75;15,04;15,72;0;Divergente;Pneu OK;-;2;Direito externo
1016;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;15,73;15,24;15,96;0;Divergente;Pneu OK;-;2;Direito interno
1114;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;7,07;6,2;7,03;7,81;Divergente;Pneu OK;-;3;Direito externo
1111;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;9,13;8,68;8,1;8,79;Divergente;Pneu OK;-;3;Direito interno
989;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;14,91;14,91;15,56;0;Divergente;Pneu OK;-;2;Esquerdo externo
669;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;5,86;4,2;5,89;0;Divergente;Pneu OK;-;3;Esquerdo externo
990;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;15,08;15;15,72;0;Divergente;Pneu OK;-;2;Esquerdo interno
1153;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;5,41;3,53;3,6;4,21;Divergente;Pneu OK;-;-;Estepe
1381;MTA5385;PUXADA;26/09/2020 07:25:02;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;10,7;10,83;10,72;9,88;Divergente;Pneu OK;-;1;Esquerdo
1042;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;10,78;10,06;11,55;0;Divergente;Pneu OK;-;2;Direito externo
1225;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;9,51;8,11;7,93;8,57;Divergente;Pneu OK;-;3;Direito interno
1448;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,05;15,03;14,99;13,86;Divergente;Pneu OK;-;1;Esquerdo
1222;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;10,54;8,73;7,96;10,33;Divergente;Pneu OK;-;3;Esquerdo externo
1143;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;13,79;10,43;12,77;0;Divergente;Pneu OK;-;2;Esquerdo interno
1224;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;9,13;8,18;8,23;10,39;Divergente;Pneu OK;-;3;Direito externo
1449;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;13,8;14,82;15,02;14,11;Divergente;Pneu OK;-;1;Direito
938;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;12,82;11,63;11,77;12,28;Divergente;Pneu OK;-;-;Estepe
637;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;13,69;11,77;12,85;0;Divergente;Pneu OK;-;2;Direito interno
1077;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;12,7;11,76;12,83;0;Divergente;Pneu OK;-;2;Esquerdo externo
1223;PPM8979;PUXADA;25/09/2020 07:33:07;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;10,38;8,13;8,22;9,23;Divergente;Pneu OK;-;3;Esquerdo interno
1400;MSI9822;PUXADA;25/09/2020 07:23:37;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;10,82;10,95;11,23;11,64;Convergente;Pneu OK;-;3;Esquerdo externo
